#SNAME	SCANTYPE	FRAME	LONGITUDE	LATITUDE	DATETIME	SIDEREALTIME
C/2012	TLESCAN	EQ	16:11:47.33	-22:39:33.1	2013/11/28 12:59:27	18:06:47.94
C/2012	TLESCAN	EQ	16:11:47.45	-22:39:32.9	2013/11/28 12:59:32	18:06:52.95
C/2012	TLESCAN	EQ	16:11:47.56	-22:39:32.6	2013/11/28 12:59:37	18:06:57.97
C/2012	TLESCAN	EQ	16:11:47.68	-22:39:32.3	2013/11/28 12:59:41	18:07:02.98
C/2012	TLESCAN	EQ	16:11:47.77	-22:39:32.1	2013/11/28 12:59:46	18:07:06.99
C/2012	TLESCAN	EQ	16:11:47.89	-22:39:31.8	2013/11/28 12:59:51	18:07:12.01
C/2012	TLESCAN	EQ	16:11:48.00	-22:39:31.5	2013/11/28 12:59:56	18:07:17.02
C/2012	TLESCAN	EQ	16:11:48.12	-22:39:31.3	2013/11/28 13:00:01	18:07:22.03
C/2012	TLESCAN	EQ	16:11:48.24	-22:39:31.0	2013/11/28 13:00:05	18:07:27.05
C/2012	TLESCAN	EQ	16:11:48.33	-22:39:30.8	2013/11/28 13:00:09	18:07:31.06
C/2012	TLESCAN	EQ	16:11:48.42	-22:39:30.5	2013/11/28 13:00:13	18:07:35.07
C/2012	TLESCAN	EQ	16:11:48.51	-22:39:30.3	2013/11/28 13:00:17	18:07:39.08
C/2012	TLESCAN	EQ	16:11:48.61	-22:39:30.1	2013/11/28 13:00:21	18:07:43.09
C/2012	TLESCAN	EQ	16:11:48.70	-22:39:29.9	2013/11/28 13:00:25	18:07:47.10
C/2012	TLESCAN	EQ	16:11:48.79	-22:39:29.7	2013/11/28 13:00:29	18:07:51.11
C/2012	TLESCAN	EQ	16:11:48.88	-22:39:29.4	2013/11/28 13:00:33	18:07:55.12
C/2012	TLESCAN	EQ	16:11:48.98	-22:39:29.2	2013/11/28 13:00:37	18:07:59.14
C/2012	TLESCAN	EQ	16:11:49.07	-22:39:29.0	2013/11/28 13:00:41	18:08:03.15
C/2012	TLESCAN	EQ	16:11:49.16	-22:39:28.8	2013/11/28 13:00:45	18:08:07.16
C/2012	TLESCAN	EQ	16:11:49.25	-22:39:28.5	2013/11/28 13:00:49	18:08:11.17
C/2012	TLESCAN	EQ	16:11:49.35	-22:39:28.3	2013/11/28 13:00:53	18:08:15.18
C/2012	TLESCAN	EQ	16:11:49.44	-22:39:28.1	2013/11/28 13:00:57	18:08:19.19
C/2012	TLESCAN	EQ	16:11:49.53	-22:39:27.9	2013/11/28 13:01:01	18:08:23.20
C/2012	TLESCAN	EQ	16:11:49.62	-22:39:27.7	2013/11/28 13:01:06	18:08:27.21
C/2012	TLESCAN	EQ	16:11:49.74	-22:39:27.4	2013/11/28 13:01:11	18:08:32.23
C/2012	TLESCAN	EQ	16:11:49.86	-22:39:27.1	2013/11/28 13:01:15	18:08:37.24
C/2012	TLESCAN	EQ	16:11:49.95	-22:39:26.9	2013/11/28 13:01:20	18:08:41.25
C/2012	TLESCAN	EQ	16:11:50.06	-22:39:26.6	2013/11/28 13:01:25	18:08:46.26
C/2012	TLESCAN	EQ	16:11:50.18	-22:39:26.3	2013/11/28 13:01:30	18:08:51.28
C/2012	TLESCAN	EQ	16:11:50.30	-22:39:26.0	2013/11/28 13:01:34	18:08:56.29
C/2012	TLESCAN	EQ	16:11:50.39	-22:39:25.8	2013/11/28 13:01:38	18:09:00.30
C/2012	TLESCAN	EQ	16:11:50.48	-22:39:25.6	2013/11/28 13:01:42	18:09:04.31
C/2012	TLESCAN	EQ	16:11:50.57	-22:39:25.4	2013/11/28 13:01:47	18:09:08.32
C/2012	TLESCAN	EQ	16:11:50.69	-22:39:25.1	2013/11/28 13:01:52	18:09:13.34
C/2012	TLESCAN	EQ	16:11:50.81	-22:39:24.8	2013/11/28 13:01:57	18:09:18.35
C/2012	TLESCAN	EQ	16:11:50.92	-22:39:24.5	2013/11/28 13:02:01	18:09:23.37
C/2012	TLESCAN	EQ	16:11:51.01	-22:39:24.3	2013/11/28 13:02:05	18:09:27.38
C/2012	TLESCAN	EQ	16:11:51.11	-22:39:24.1	2013/11/28 13:02:09	18:09:31.39
C/2012	TLESCAN	EQ	16:11:51.20	-22:39:23.9	2013/11/28 13:02:13	18:09:35.40
C/2012	TLESCAN	EQ	16:11:51.29	-22:39:23.6	2013/11/28 13:02:17	18:09:39.41
C/2012	TLESCAN	EQ	16:11:51.39	-22:39:23.4	2013/11/28 13:02:21	18:09:43.42
C/2012	TLESCAN	EQ	16:11:51.48	-22:39:23.2	2013/11/28 13:02:25	18:09:47.43
C/2012	TLESCAN	EQ	16:11:51.57	-22:39:23.0	2013/11/28 13:02:29	18:09:51.44
C/2012	TLESCAN	EQ	16:11:51.66	-22:39:22.7	2013/11/28 13:02:33	18:09:55.45
C/2012	TLESCAN	EQ	16:11:51.76	-22:39:22.5	2013/11/28 13:02:37	18:09:59.46
C/2012	TLESCAN	EQ	16:11:51.85	-22:39:22.3	2013/11/28 13:02:41	18:10:03.47
C/2012	TLESCAN	EQ	16:11:51.94	-22:39:22.1	2013/11/28 13:02:45	18:10:07.49
C/2012	TLESCAN	EQ	16:11:52.03	-22:39:21.8	2013/11/28 13:02:49	18:10:11.50
C/2012	TLESCAN	EQ	16:11:52.13	-22:39:21.6	2013/11/28 13:02:53	18:10:15.51
C/2012	TLESCAN	EQ	16:11:52.22	-22:39:21.4	2013/11/28 13:02:57	18:10:19.52
C/2012	TLESCAN	EQ	16:11:52.31	-22:39:21.2	2013/11/28 13:03:01	18:10:23.53
C/2012	TLESCAN	EQ	16:11:52.41	-22:39:20.9	2013/11/28 13:03:05	18:10:27.54
C/2012	TLESCAN	EQ	16:11:52.50	-22:39:20.7	2013/11/28 13:03:09	18:10:31.55
C/2012	TLESCAN	EQ	16:11:52.59	-22:39:20.5	2013/11/28 13:03:13	18:10:35.56
C/2012	TLESCAN	EQ	16:11:52.68	-22:39:20.3	2013/11/28 13:03:17	18:10:39.57
C/2012	TLESCAN	EQ	16:11:52.78	-22:39:20.0	2013/11/28 13:03:21	18:10:43.58
C/2012	TLESCAN	EQ	16:11:52.87	-22:39:19.8	2013/11/28 13:03:25	18:10:47.59
C/2012	TLESCAN	EQ	16:11:52.96	-22:39:19.6	2013/11/28 13:03:29	18:10:51.61
C/2012	TLESCAN	EQ	16:11:53.06	-22:39:19.4	2013/11/28 13:03:33	18:10:55.62
C/2012	TLESCAN	EQ	16:11:53.15	-22:39:19.1	2013/11/28 13:03:37	18:10:59.63
C/2012	TLESCAN	EQ	16:11:53.24	-22:39:18.9	2013/11/28 13:03:41	18:11:03.64
C/2012	TLESCAN	EQ	16:11:53.33	-22:39:18.7	2013/11/28 13:03:45	18:11:07.65
C/2012	TLESCAN	EQ	16:11:53.43	-22:39:18.5	2013/11/28 13:03:49	18:11:11.66
C/2012	TLESCAN	EQ	16:11:53.52	-22:39:18.2	2013/11/28 13:03:53	18:11:15.67
C/2012	TLESCAN	EQ	16:11:53.61	-22:39:18.0	2013/11/28 13:03:57	18:11:19.68
C/2012	TLESCAN	EQ	16:11:53.71	-22:39:17.8	2013/11/28 13:04:01	18:11:23.69
C/2012	TLESCAN	EQ	16:11:53.80	-22:39:17.6	2013/11/28 13:04:06	18:11:27.70
C/2012	TLESCAN	EQ	16:11:53.91	-22:39:17.3	2013/11/28 13:04:11	18:11:32.72
C/2012	TLESCAN	EQ	16:11:54.03	-22:39:17.0	2013/11/28 13:04:15	18:11:37.73
C/2012	TLESCAN	EQ	16:11:54.12	-22:39:16.8	2013/11/28 13:04:20	18:11:41.74
C/2012	TLESCAN	EQ	16:11:54.24	-22:39:16.5	2013/11/28 13:04:25	18:11:46.76
C/2012	TLESCAN	EQ	16:11:54.36	-22:39:16.2	2013/11/28 13:04:30	18:11:51.77
C/2012	TLESCAN	EQ	16:11:54.47	-22:39:15.9	2013/11/28 13:04:34	18:11:56.78
C/2012	TLESCAN	EQ	16:11:54.56	-22:39:15.7	2013/11/28 13:04:38	18:12:00.79
C/2012	TLESCAN	EQ	16:11:54.66	-22:39:15.5	2013/11/28 13:04:42	18:12:04.81
C/2012	TLESCAN	EQ	16:11:54.75	-22:39:15.2	2013/11/28 13:04:47	18:12:08.82
C/2012	TLESCAN	EQ	16:11:54.87	-22:39:15.0	2013/11/28 13:04:52	18:12:13.83
C/2012	TLESCAN	EQ	16:11:54.98	-22:39:14.7	2013/11/28 13:04:57	18:12:18.84
C/2012	TLESCAN	EQ	16:11:55.10	-22:39:14.4	2013/11/28 13:05:01	18:12:23.86
C/2012	TLESCAN	EQ	16:11:55.19	-22:39:14.2	2013/11/28 13:05:05	18:12:27.87
C/2012	TLESCAN	EQ	16:11:55.29	-22:39:13.9	2013/11/28 13:05:09	18:12:31.88
C/2012	TLESCAN	EQ	16:11:55.38	-22:39:13.7	2013/11/28 13:05:13	18:12:35.89
C/2012	TLESCAN	EQ	16:11:55.47	-22:39:13.5	2013/11/28 13:05:17	18:12:39.90
C/2012	TLESCAN	EQ	16:11:55.56	-22:39:13.3	2013/11/28 13:05:21	18:12:43.91
C/2012	TLESCAN	EQ	16:11:55.66	-22:39:13.0	2013/11/28 13:05:25	18:12:47.92
C/2012	TLESCAN	EQ	16:11:55.75	-22:39:12.8	2013/11/28 13:05:29	18:12:51.93
C/2012	TLESCAN	EQ	16:11:55.84	-22:39:12.6	2013/11/28 13:05:33	18:12:55.95
C/2012	TLESCAN	EQ	16:11:55.94	-22:39:12.3	2013/11/28 13:05:37	18:12:59.96
C/2012	TLESCAN	EQ	16:11:56.03	-22:39:12.1	2013/11/28 13:05:41	18:13:03.97
C/2012	TLESCAN	EQ	16:11:56.12	-22:39:11.9	2013/11/28 13:05:45	18:13:07.98
C/2012	TLESCAN	EQ	16:11:56.22	-22:39:11.7	2013/11/28 13:05:49	18:13:11.99
C/2012	TLESCAN	EQ	16:11:56.31	-22:39:11.4	2013/11/28 13:05:53	18:13:16.00
C/2012	TLESCAN	EQ	16:11:56.40	-22:39:11.2	2013/11/28 13:05:57	18:13:20.01
C/2012	TLESCAN	EQ	16:11:56.49	-22:39:11.0	2013/11/28 13:06:01	18:13:24.02
C/2012	TLESCAN	EQ	16:11:56.59	-22:39:10.7	2013/11/28 13:06:05	18:13:28.03
C/2012	TLESCAN	EQ	16:11:56.68	-22:39:10.5	2013/11/28 13:06:09	18:13:32.04
C/2012	TLESCAN	EQ	16:11:56.77	-22:39:10.3	2013/11/28 13:06:13	18:13:36.05
C/2012	TLESCAN	EQ	16:11:56.87	-22:39:10.1	2013/11/28 13:06:17	18:13:40.07
C/2012	TLESCAN	EQ	16:11:56.96	-22:39:09.8	2013/11/28 13:06:21	18:13:44.08
C/2012	TLESCAN	EQ	16:11:57.05	-22:39:09.6	2013/11/28 13:06:25	18:13:48.09
C/2012	TLESCAN	EQ	16:11:57.15	-22:39:09.4	2013/11/28 13:06:29	18:13:52.10
C/2012	TLESCAN	EQ	16:11:57.24	-22:39:09.1	2013/11/28 13:06:33	18:13:56.11
C/2012	TLESCAN	EQ	16:11:57.33	-22:39:08.9	2013/11/28 13:06:37	18:14:00.12
C/2012	TLESCAN	EQ	16:11:57.43	-22:39:08.7	2013/11/28 13:06:41	18:14:04.13
C/2012	TLESCAN	EQ	16:11:57.52	-22:39:08.5	2013/11/28 13:06:45	18:14:08.14
C/2012	TLESCAN	EQ	16:11:57.61	-22:39:08.2	2013/11/28 13:06:49	18:14:12.15
C/2012	TLESCAN	EQ	16:11:57.70	-22:39:08.0	2013/11/28 13:06:53	18:14:16.16
C/2012	TLESCAN	EQ	16:11:57.80	-22:39:07.8	2013/11/28 13:06:57	18:14:20.18
C/2012	TLESCAN	EQ	16:11:57.89	-22:39:07.5	2013/11/28 13:07:01	18:14:24.19
C/2012	TLESCAN	EQ	16:11:57.98	-22:39:07.3	2013/11/28 13:07:06	18:14:28.20
C/2012	TLESCAN	EQ	16:11:58.10	-22:39:07.0	2013/11/28 13:07:10	18:14:33.21
C/2012	TLESCAN	EQ	16:11:58.19	-22:39:06.8	2013/11/28 13:07:14	18:14:37.22
C/2012	TLESCAN	EQ	16:11:58.29	-22:39:06.6	2013/11/28 13:07:18	18:14:41.23
C/2012	TLESCAN	EQ	16:11:58.38	-22:39:06.3	2013/11/28 13:07:22	18:14:45.24
C/2012	TLESCAN	EQ	16:11:58.47	-22:39:06.1	2013/11/28 13:07:26	18:14:49.25
C/2012	TLESCAN	EQ	16:11:58.57	-22:39:05.9	2013/11/28 13:07:30	18:14:53.27
C/2012	TLESCAN	EQ	16:11:58.66	-22:39:05.6	2013/11/28 13:07:34	18:14:57.28
C/2012	TLESCAN	EQ	16:11:58.75	-22:39:05.4	2013/11/28 13:07:38	18:15:01.29
C/2012	TLESCAN	EQ	16:11:58.85	-22:39:05.2	2013/11/28 13:07:42	18:15:05.30
C/2012	TLESCAN	EQ	16:11:58.94	-22:39:05.0	2013/11/28 13:07:47	18:15:09.31
C/2012	TLESCAN	EQ	16:11:59.06	-22:39:04.7	2013/11/28 13:07:52	18:15:14.32
C/2012	TLESCAN	EQ	16:11:59.17	-22:39:04.4	2013/11/28 13:07:57	18:15:19.34
C/2012	TLESCAN	EQ	16:11:59.29	-22:39:04.1	2013/11/28 13:08:01	18:15:24.35
C/2012	TLESCAN	EQ	16:11:59.38	-22:39:03.9	2013/11/28 13:08:06	18:15:28.36
C/2012	TLESCAN	EQ	16:11:59.50	-22:39:03.6	2013/11/28 13:08:11	18:15:33.38
C/2012	TLESCAN	EQ	16:11:59.62	-22:39:03.3	2013/11/28 13:08:16	18:15:38.39
C/2012	TLESCAN	EQ	16:11:59.73	-22:39:03.0	2013/11/28 13:08:20	18:15:43.40
C/2012	TLESCAN	EQ	16:11:59.83	-22:39:02.8	2013/11/28 13:08:25	18:15:47.41
C/2012	TLESCAN	EQ	16:11:59.94	-22:39:02.5	2013/11/28 13:08:30	18:15:52.43
C/2012	TLESCAN	EQ	16:12:00.06	-22:39:02.2	2013/11/28 13:08:35	18:15:57.44
C/2012	TLESCAN	EQ	16:12:00.17	-22:39:01.9	2013/11/28 13:08:40	18:16:02.45
C/2012	TLESCAN	EQ	16:12:00.29	-22:39:01.6	2013/11/28 13:08:44	18:16:07.47
C/2012	TLESCAN	EQ	16:12:00.38	-22:39:01.4	2013/11/28 13:08:49	18:16:11.48
C/2012	TLESCAN	EQ	16:12:00.50	-22:39:01.1	2013/11/28 13:08:54	18:16:16.49
C/2012	TLESCAN	EQ	16:12:00.62	-22:39:00.8	2013/11/28 13:08:59	18:16:21.51
C/2012	TLESCAN	EQ	16:12:00.73	-22:39:00.5	2013/11/28 13:09:03	18:16:26.52
C/2012	TLESCAN	EQ	16:12:00.83	-22:39:00.3	2013/11/28 13:09:07	18:16:30.53
C/2012	TLESCAN	EQ	16:12:00.92	-22:39:00.0	2013/11/28 13:09:11	18:16:34.54
C/2012	TLESCAN	EQ	16:12:01.01	-22:38:59.8	2013/11/28 13:09:15	18:16:38.55
C/2012	TLESCAN	EQ	16:12:01.11	-22:38:59.6	2013/11/28 13:09:19	18:16:42.56
C/2012	TLESCAN	EQ	16:12:01.20	-22:38:59.4	2013/11/28 13:09:23	18:16:46.58
C/2012	TLESCAN	EQ	16:12:01.29	-22:38:59.1	2013/11/28 13:09:27	18:16:50.59
C/2012	TLESCAN	EQ	16:12:01.39	-22:38:58.9	2013/11/28 13:09:31	18:16:54.60
C/2012	TLESCAN	EQ	16:12:01.48	-22:38:58.7	2013/11/28 13:09:35	18:16:58.61
C/2012	TLESCAN	EQ	16:12:01.57	-22:38:58.4	2013/11/28 13:09:39	18:17:02.62
C/2012	TLESCAN	EQ	16:12:01.67	-22:38:58.2	2013/11/28 13:09:43	18:17:06.63
C/2012	TLESCAN	EQ	16:12:01.76	-22:38:58.0	2013/11/28 13:09:47	18:17:10.64
C/2012	TLESCAN	EQ	16:12:01.86	-22:38:57.7	2013/11/28 13:09:51	18:17:14.65
C/2012	TLESCAN	EQ	16:12:01.95	-22:38:57.5	2013/11/28 13:09:55	18:17:18.66
C/2012	TLESCAN	EQ	16:12:02.04	-22:38:57.3	2013/11/28 13:09:59	18:17:22.67
C/2012	TLESCAN	EQ	16:12:02.14	-22:38:57.0	2013/11/28 13:10:04	18:17:26.68
C/2012	TLESCAN	EQ	16:12:02.25	-22:38:56.7	2013/11/28 13:10:09	18:17:31.70
C/2012	TLESCAN	EQ	16:12:02.37	-22:38:56.4	2013/11/28 13:10:13	18:17:36.71
C/2012	TLESCAN	EQ	16:12:02.46	-22:38:56.2	2013/11/28 13:10:17	18:17:40.72
C/2012	TLESCAN	EQ	16:12:02.56	-22:38:56.0	2013/11/28 13:10:21	18:17:44.73
C/2012	TLESCAN	EQ	16:12:02.65	-22:38:55.7	2013/11/28 13:10:25	18:17:48.74
C/2012	TLESCAN	EQ	16:12:02.74	-22:38:55.5	2013/11/28 13:10:29	18:17:52.76
C/2012	TLESCAN	EQ	16:12:02.84	-22:38:55.3	2013/11/28 13:10:33	18:17:56.77
C/2012	TLESCAN	EQ	16:12:02.93	-22:38:55.0	2013/11/28 13:10:37	18:18:00.78
C/2012	TLESCAN	EQ	16:12:03.02	-22:38:54.8	2013/11/28 13:10:41	18:18:04.79
C/2012	TLESCAN	EQ	16:12:03.12	-22:38:54.6	2013/11/28 13:10:45	18:18:08.80
C/2012	TLESCAN	EQ	16:12:03.21	-22:38:54.3	2013/11/28 13:10:49	18:18:12.81
C/2012	TLESCAN	EQ	16:12:03.30	-22:38:54.1	2013/11/28 13:10:53	18:18:16.82
C/2012	TLESCAN	EQ	16:12:03.40	-22:38:53.9	2013/11/28 13:10:57	18:18:20.83
C/2012	TLESCAN	EQ	16:12:03.49	-22:38:53.6	2013/11/28 13:11:01	18:18:24.84
C/2012	TLESCAN	EQ	16:12:03.58	-22:38:53.4	2013/11/28 13:11:06	18:18:28.85
C/2012	TLESCAN	EQ	16:12:03.70	-22:38:53.1	2013/11/28 13:11:11	18:18:33.87
C/2012	TLESCAN	EQ	16:12:03.82	-22:38:52.8	2013/11/28 13:11:16	18:18:38.88
C/2012	TLESCAN	EQ	16:12:03.93	-22:38:52.5	2013/11/28 13:11:20	18:18:43.90
C/2012	TLESCAN	EQ	16:12:04.03	-22:38:52.3	2013/11/28 13:11:25	18:18:47.91
C/2012	TLESCAN	EQ	16:12:04.15	-22:38:52.0	2013/11/28 13:11:30	18:18:52.92
C/2012	TLESCAN	EQ	16:12:04.26	-22:38:51.7	2013/11/28 13:11:35	18:18:57.93
C/2012	TLESCAN	EQ	16:12:04.38	-22:38:51.4	2013/11/28 13:11:39	18:19:02.95
C/2012	TLESCAN	EQ	16:12:04.47	-22:38:51.2	2013/11/28 13:11:44	18:19:06.96
C/2012	TLESCAN	EQ	16:12:04.59	-22:38:50.9	2013/11/28 13:11:49	18:19:11.97
C/2012	TLESCAN	EQ	16:12:04.71	-22:38:50.6	2013/11/28 13:11:54	18:19:16.99
C/2012	TLESCAN	EQ	16:12:04.82	-22:38:50.3	2013/11/28 13:11:59	18:19:22.00
C/2012	TLESCAN	EQ	16:12:04.94	-22:38:50.0	2013/11/28 13:12:03	18:19:27.01
C/2012	TLESCAN	EQ	16:12:05.03	-22:38:49.8	2013/11/28 13:12:07	18:19:31.02
C/2012	TLESCAN	EQ	16:12:05.13	-22:38:49.5	2013/11/28 13:12:11	18:19:35.04
C/2012	TLESCAN	EQ	16:12:05.22	-22:38:49.3	2013/11/28 13:12:15	18:19:39.05
C/2012	TLESCAN	EQ	16:12:05.31	-22:38:49.1	2013/11/28 13:12:19	18:19:43.06
C/2012	TLESCAN	EQ	16:12:05.41	-22:38:48.8	2013/11/28 13:12:23	18:19:47.07
C/2012	TLESCAN	EQ	16:12:05.50	-22:38:48.6	2013/11/28 13:12:27	18:19:51.08
C/2012	TLESCAN	EQ	16:12:05.60	-22:38:48.4	2013/11/28 13:12:31	18:19:55.09
C/2012	TLESCAN	EQ	16:12:05.69	-22:38:48.1	2013/11/28 13:12:35	18:19:59.10
C/2012	TLESCAN	EQ	16:12:05.78	-22:38:47.9	2013/11/28 13:12:39	18:20:03.11
C/2012	TLESCAN	EQ	16:12:05.88	-22:38:47.6	2013/11/28 13:12:43	18:20:07.12
C/2012	TLESCAN	EQ	16:12:05.97	-22:38:47.4	2013/11/28 13:12:47	18:20:11.13
C/2012	TLESCAN	EQ	16:12:06.06	-22:38:47.2	2013/11/28 13:12:51	18:20:15.14
C/2012	TLESCAN	EQ	16:12:06.16	-22:38:46.9	2013/11/28 13:12:55	18:20:19.16
C/2012	TLESCAN	EQ	16:12:06.25	-22:38:46.7	2013/11/28 13:12:59	18:20:23.17
C/2012	TLESCAN	EQ	16:12:06.35	-22:38:46.5	2013/11/28 13:13:04	18:20:27.18
C/2012	TLESCAN	EQ	16:12:06.46	-22:38:46.2	2013/11/28 13:13:09	18:20:32.19
C/2012	TLESCAN	EQ	16:12:06.58	-22:38:45.9	2013/11/28 13:13:13	18:20:37.20
C/2012	TLESCAN	EQ	16:12:06.67	-22:38:45.6	2013/11/28 13:13:17	18:20:41.22
C/2012	TLESCAN	EQ	16:12:06.77	-22:38:45.4	2013/11/28 13:13:21	18:20:45.23
C/2012	TLESCAN	EQ	16:12:06.86	-22:38:45.2	2013/11/28 13:13:25	18:20:49.24
C/2012	TLESCAN	EQ	16:12:06.95	-22:38:44.9	2013/11/28 13:13:29	18:20:53.25
C/2012	TLESCAN	EQ	16:12:07.05	-22:38:44.7	2013/11/28 13:13:33	18:20:57.26
C/2012	TLESCAN	EQ	16:12:07.14	-22:38:44.5	2013/11/28 13:13:37	18:21:01.27
C/2012	TLESCAN	EQ	16:12:07.24	-22:38:44.2	2013/11/28 13:13:41	18:21:05.28
C/2012	TLESCAN	EQ	16:12:07.33	-22:38:44.0	2013/11/28 13:13:45	18:21:09.29
C/2012	TLESCAN	EQ	16:12:07.42	-22:38:43.7	2013/11/28 13:13:49	18:21:13.30
C/2012	TLESCAN	EQ	16:12:07.52	-22:38:43.5	2013/11/28 13:13:53	18:21:17.31
C/2012	TLESCAN	EQ	16:12:07.61	-22:38:43.3	2013/11/28 13:13:57	18:21:21.33
C/2012	TLESCAN	EQ	16:12:07.70	-22:38:43.0	2013/11/28 13:14:01	18:21:25.34
C/2012	TLESCAN	EQ	16:12:07.80	-22:38:42.8	2013/11/28 13:14:06	18:21:29.35
C/2012	TLESCAN	EQ	16:12:07.92	-22:38:42.5	2013/11/28 13:14:11	18:21:34.36
C/2012	TLESCAN	EQ	16:12:08.03	-22:38:42.2	2013/11/28 13:14:15	18:21:39.37
C/2012	TLESCAN	EQ	16:12:08.13	-22:38:42.0	2013/11/28 13:14:20	18:21:43.39
C/2012	TLESCAN	EQ	16:12:08.24	-22:38:41.7	2013/11/28 13:14:25	18:21:48.40
C/2012	TLESCAN	EQ	16:12:08.36	-22:38:41.4	2013/11/28 13:14:30	18:21:53.41
C/2012	TLESCAN	EQ	16:12:08.48	-22:38:41.1	2013/11/28 13:14:35	18:21:58.43
C/2012	TLESCAN	EQ	16:12:08.60	-22:38:40.8	2013/11/28 13:14:39	18:22:03.44
C/2012	TLESCAN	EQ	16:12:08.69	-22:38:40.5	2013/11/28 13:14:44	18:22:07.45
C/2012	TLESCAN	EQ	16:12:08.81	-22:38:40.2	2013/11/28 13:14:49	18:22:12.46
C/2012	TLESCAN	EQ	16:12:08.92	-22:38:39.9	2013/11/28 13:14:54	18:22:17.48
C/2012	TLESCAN	EQ	16:12:09.04	-22:38:39.6	2013/11/28 13:14:58	18:22:22.49
C/2012	TLESCAN	EQ	16:12:09.13	-22:38:39.4	2013/11/28 13:15:02	18:22:26.50
C/2012	TLESCAN	EQ	16:12:09.23	-22:38:39.2	2013/11/28 13:15:06	18:22:30.51
C/2012	TLESCAN	EQ	16:12:09.32	-22:38:38.9	2013/11/28 13:15:10	18:22:34.53
C/2012	TLESCAN	EQ	16:12:09.42	-22:38:38.7	2013/11/28 13:15:14	18:22:38.54
C/2012	TLESCAN	EQ	16:12:09.51	-22:38:38.4	2013/11/28 13:15:18	18:22:42.55
C/2012	TLESCAN	EQ	16:12:09.60	-22:38:38.2	2013/11/28 13:15:22	18:22:46.56
C/2012	TLESCAN	EQ	16:12:09.70	-22:38:38.0	2013/11/28 13:15:26	18:22:50.57
C/2012	TLESCAN	EQ	16:12:09.79	-22:38:37.7	2013/11/28 13:15:30	18:22:54.58
C/2012	TLESCAN	EQ	16:12:09.89	-22:38:37.5	2013/11/28 13:15:34	18:22:58.59
C/2012	TLESCAN	EQ	16:12:09.98	-22:38:37.2	2013/11/28 13:15:38	18:23:02.60
C/2012	TLESCAN	EQ	16:12:10.07	-22:38:37.0	2013/11/28 13:15:42	18:23:06.61
C/2012	TLESCAN	EQ	16:12:10.17	-22:38:36.8	2013/11/28 13:15:46	18:23:10.62
C/2012	TLESCAN	EQ	16:12:10.26	-22:38:36.5	2013/11/28 13:15:50	18:23:14.63
C/2012	TLESCAN	EQ	16:12:10.36	-22:38:36.3	2013/11/28 13:15:54	18:23:18.65
C/2012	TLESCAN	EQ	16:12:10.45	-22:38:36.0	2013/11/28 13:15:58	18:23:22.66
C/2012	TLESCAN	EQ	16:12:10.54	-22:38:35.8	2013/11/28 13:16:02	18:23:26.67
C/2012	TLESCAN	EQ	16:12:10.64	-22:38:35.6	2013/11/28 13:16:06	18:23:30.68
C/2012	TLESCAN	EQ	16:12:10.73	-22:38:35.3	2013/11/28 13:16:10	18:23:34.69
C/2012	TLESCAN	EQ	16:12:10.83	-22:38:35.1	2013/11/28 13:16:14	18:23:38.70
C/2012	TLESCAN	EQ	16:12:10.92	-22:38:34.8	2013/11/28 13:16:18	18:23:42.71
C/2012	TLESCAN	EQ	16:12:11.01	-22:38:34.6	2013/11/28 13:16:22	18:23:46.72
C/2012	TLESCAN	EQ	16:12:11.11	-22:38:34.4	2013/11/28 13:16:26	18:23:50.73
C/2012	TLESCAN	EQ	16:12:11.20	-22:38:34.1	2013/11/28 13:16:30	18:23:54.74
C/2012	TLESCAN	EQ	16:12:11.30	-22:38:33.9	2013/11/28 13:16:34	18:23:58.76
C/2012	TLESCAN	EQ	16:12:11.39	-22:38:33.6	2013/11/28 13:16:38	18:24:02.77
C/2012	TLESCAN	EQ	16:12:11.48	-22:38:33.4	2013/11/28 13:16:42	18:24:06.78
C/2012	TLESCAN	EQ	16:12:11.58	-22:38:33.2	2013/11/28 13:16:47	18:24:10.79
C/2012	TLESCAN	EQ	16:12:11.69	-22:38:32.9	2013/11/28 13:16:51	18:24:15.80
C/2012	TLESCAN	EQ	16:12:11.79	-22:38:32.6	2013/11/28 13:16:55	18:24:19.81
C/2012	TLESCAN	EQ	16:12:11.88	-22:38:32.4	2013/11/28 13:16:59	18:24:23.82
C/2012	TLESCAN	EQ	16:12:11.98	-22:38:32.1	2013/11/28 13:17:04	18:24:27.83
C/2012	TLESCAN	EQ	16:12:12.09	-22:38:31.8	2013/11/28 13:17:09	18:24:32.85
C/2012	TLESCAN	EQ	16:12:12.21	-22:38:31.5	2013/11/28 13:17:14	18:24:37.86
C/2012	TLESCAN	EQ	16:12:12.33	-22:38:31.2	2013/11/28 13:17:19	18:24:42.88
C/2012	TLESCAN	EQ	16:12:12.45	-22:38:30.9	2013/11/28 13:17:23	18:24:47.89
C/2012	TLESCAN	EQ	16:12:12.54	-22:38:30.7	2013/11/28 13:17:28	18:24:51.90
C/2012	TLESCAN	EQ	16:12:12.66	-22:38:30.4	2013/11/28 13:17:33	18:24:56.91
C/2012	TLESCAN	EQ	16:12:12.78	-22:38:30.1	2013/11/28 13:17:38	18:25:01.93
C/2012	TLESCAN	EQ	16:12:12.89	-22:38:29.8	2013/11/28 13:17:42	18:25:06.94
